name,label,codesystem,code,ontologyTermURI,isDuplicate
MIM_617591,PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 3,"OMIM, phenotype",MIM_617591,http://purl.bioontology.org/ontology/OMIM/617591,0
MIM_617592,SPERMATOGENIC FAILURE 19,"OMIM, phenotype",MIM_617592,http://purl.bioontology.org/ontology/OMIM/617592,0
MIM_617593,SPERMATOGENIC FAILURE 20,"OMIM, phenotype",MIM_617593,http://purl.bioontology.org/ontology/OMIM/617593,0
MIM_617595,BIRK-LANDAU-PEREZ SYNDROME,"OMIM, phenotype",MIM_617595,http://purl.bioontology.org/ontology/OMIM/617595,0
MIM_617596,MALEYLACETOACETATE ISOMERASE DEFICIENCY,"OMIM, phenotype",MIM_617596,http://purl.bioontology.org/ontology/OMIM/617596,0
MIM_617598,MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 3,"OMIM, phenotype",MIM_617598,http://purl.bioontology.org/ontology/OMIM/617598,0
MIM_617599,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 55","OMIM, phenotype",MIM_617599,http://purl.bioontology.org/ontology/OMIM/617599,0
MIM_617600,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 45","OMIM, phenotype",MIM_617600,http://purl.bioontology.org/ontology/OMIM/617600,0
MIM_617601,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 46","OMIM, phenotype",MIM_617601,http://purl.bioontology.org/ontology/OMIM/617601,0
MIM_617602,CONGENITAL HEART DEFECTS AND SKELETAL MALFORMATIONS SYNDROME,"OMIM, phenotype",MIM_617602,http://purl.bioontology.org/ontology/OMIM/617602,0
MIM_617604,"MICROCEPHALY, SHORT STATURE, AND LIMB ABNORMALITIES","OMIM, phenotype",MIM_617604,http://purl.bioontology.org/ontology/OMIM/617604,0
MIM_617605,"DEAFNESS, AUTOSOMAL DOMINANT 71","OMIM, phenotype",MIM_617605,http://purl.bioontology.org/ontology/OMIM/617605,0
MIM_617606,"DEAFNESS, AUTOSOMAL DOMINANT 72","OMIM, phenotype",MIM_617606,http://purl.bioontology.org/ontology/OMIM/617606,0
MIM_617607,"AMELOGENESIS IMPERFECTA, TYPE IIIB","OMIM, phenotype",MIM_617607,http://purl.bioontology.org/ontology/OMIM/617607,0
MIM_617609,"NEPHROTIC SYNDROME, TYPE 15","OMIM, phenotype",MIM_617609,http://purl.bioontology.org/ontology/OMIM/617609,0
MIM_617610,POLYCYSTIC KIDNEY DISEASE 5,"OMIM, phenotype",MIM_617610,http://purl.bioontology.org/ontology/OMIM/617610,0
MIM_617613,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 5,"OMIM, phenotype",MIM_617613,http://purl.bioontology.org/ontology/OMIM/617613,0
MIM_617616,SKRABAN-DEARDORFF SYNDROME,"OMIM, phenotype",MIM_617616,http://purl.bioontology.org/ontology/OMIM/617616,0
MIM_617622,JOUBERT SYNDROME 30,"OMIM, phenotype",MIM_617622,http://purl.bioontology.org/ontology/OMIM/617622,0
MIM_617626,"FIBROMATOSIS, GINGIVAL, 5","OMIM, phenotype",MIM_617626,http://purl.bioontology.org/ontology/OMIM/617626,0
MIM_617629,SCHIZOPHRENIA 19,"OMIM, phenotype",MIM_617629,http://purl.bioontology.org/ontology/OMIM/617629,0
MIM_617633,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 26","OMIM, phenotype",MIM_617633,http://purl.bioontology.org/ontology/OMIM/617633,0
MIM_617635,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 47","OMIM, phenotype",MIM_617635,http://purl.bioontology.org/ontology/OMIM/617635,0
MIM_617637,"DEAFNESS, AUTOSOMAL RECESSIVE 106","OMIM, phenotype",MIM_617637,http://purl.bioontology.org/ontology/OMIM/617637,0
MIM_617638,IMMUNODEFICIENCY 11B WITH ATOPIC DERMATITIS,"OMIM, phenotype",MIM_617638,http://purl.bioontology.org/ontology/OMIM/617638,0
MIM_617639,"DEAFNESS, AUTOSOMAL RECESSIVE 107","OMIM, phenotype",MIM_617639,http://purl.bioontology.org/ontology/OMIM/617639,0
MIM_617641,"CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT SYNDROME WITH OR WITHOUT HEARING LOSS, ABNORMAL EARS, OR DEVELOPMENTAL DELAY","OMIM, phenotype",MIM_617641,http://purl.bioontology.org/ontology/OMIM/617641,0
MIM_617642,"POLYDACTYLY, POSTAXIAL, TYPE A7","OMIM, phenotype",MIM_617642,http://purl.bioontology.org/ontology/OMIM/617642,0
MIM_617643,"CEREBELLAR ATROPHY, DEVELOPMENTAL DELAY, AND SEIZURES","OMIM, phenotype",MIM_617643,http://purl.bioontology.org/ontology/OMIM/617643,0
MIM_617644,SPERMATOGENIC FAILURE 21,"OMIM, phenotype",MIM_617644,http://purl.bioontology.org/ontology/OMIM/617644,0
MIM_617654,"DEAFNESS, AUTOSOMAL RECESSIVE 108","OMIM, phenotype",MIM_617654,http://purl.bioontology.org/ontology/OMIM/617654,0
MIM_617660,"VERTEBRAL, CARDIAC, RENAL, AND LIMB DEFECTS SYNDROME 1","OMIM, phenotype",MIM_617660,http://purl.bioontology.org/ontology/OMIM/617660,0
MIM_617661,"VERTEBRAL, CARDIAC, RENAL, AND LIMB DEFECTS SYNDROME 2","OMIM, phenotype",MIM_617661,http://purl.bioontology.org/ontology/OMIM/617661,0
MIM_617662,"JOINT LAXITY, SHORT STATURE, AND MYOPIA","OMIM, phenotype",MIM_617662,http://purl.bioontology.org/ontology/OMIM/617662,0
MIM_617663,"DEAFNESS, AUTOSOMAL DOMINANT 73","OMIM, phenotype",MIM_617663,http://purl.bioontology.org/ontology/OMIM/617663,0
MIM_617664,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 32,"OMIM, phenotype",MIM_617664,http://purl.bioontology.org/ontology/OMIM/617664,0
MIM_617665,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 56","OMIM, phenotype",MIM_617665,http://purl.bioontology.org/ontology/OMIM/617665,0
MIM_617666,FRASER SYNDROME 2,"OMIM, phenotype",MIM_617666,http://purl.bioontology.org/ontology/OMIM/617666,0
MIM_617667,FRASER SYNDROME 3,"OMIM, phenotype",MIM_617667,http://purl.bioontology.org/ontology/OMIM/617667,0
MIM_617668,"ENCEPHALOPATHY, NEONATAL SEVERE, WITH LACTIC ACIDOSIS AND BRAIN ABNORMALITIES","OMIM, phenotype",MIM_617668,http://purl.bioontology.org/ontology/OMIM/617668,0
MIM_617669,"ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN ATROPHY AND SPASTICITY","OMIM, phenotype",MIM_617669,http://purl.bioontology.org/ontology/OMIM/617669,0
MIM_617671,HELIX SYNDROME,"OMIM, phenotype",MIM_617671,http://purl.bioontology.org/ontology/OMIM/617671,0
MIM_617672,"NEURODEGENERATION, CHILDHOOD-ONSET, WITH BRAIN ATROPHY","OMIM, phenotype",MIM_617672,http://purl.bioontology.org/ontology/OMIM/617672,0
MIM_617675,"MYOPATHY, MITOCHONDRIAL, AND ATAXIA","OMIM, phenotype",MIM_617675,http://purl.bioontology.org/ontology/OMIM/617675,0
MIM_617681,BLEPHAROCHEILODONTIC SYNDROME 2,"OMIM, phenotype",MIM_617681,http://purl.bioontology.org/ontology/OMIM/617681,0
MIM_617682,PILAROWSKI-BJORNSSON SYNDROME,"OMIM, phenotype",MIM_617682,http://purl.bioontology.org/ontology/OMIM/617682,0
MIM_617686,"PITUITARY ADENOMA 3, MULTIPLE TYPES","OMIM, phenotype",MIM_617686,http://purl.bioontology.org/ontology/OMIM/617686,0
MIM_617690,OVARIAN DYSGENESIS 5,"OMIM, phenotype",MIM_617690,http://purl.bioontology.org/ontology/OMIM/617690,0
MIM_617691,SPINOCEREBELLAR ATAXIA 44,"OMIM, phenotype",MIM_617691,http://purl.bioontology.org/ontology/OMIM/617691,0
MIM_617694,AL KAISSI SYNDROME,"OMIM, phenotype",MIM_617694,http://purl.bioontology.org/ontology/OMIM/617694,0
MIM_617695,"PONTOCEREBELLAR HYPOPLASIA, TYPE 11","OMIM, phenotype",MIM_617695,http://purl.bioontology.org/ontology/OMIM/617695,0
MIM_617698,"3-METHYLGLUTACONIC ACIDURIA, TYPE IX","OMIM, phenotype",MIM_617698,http://purl.bioontology.org/ontology/OMIM/617698,0
MIM_617706,SPERMATOGENIC FAILURE 22,"OMIM, phenotype",MIM_617706,http://purl.bioontology.org/ontology/OMIM/617706,0
MIM_617707,SPERMATOGENIC FAILURE 23,"OMIM, phenotype",MIM_617707,http://purl.bioontology.org/ontology/OMIM/617707,0
MIM_617709,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES","OMIM, phenotype",MIM_617709,http://purl.bioontology.org/ontology/OMIM/617709,0
MIM_617710,"NEURODEVELOPMENTAL DISORDER, MITOCHONDRIAL, WITH ABNORMAL MOVEMENTS AND LACTIC ACIDOSIS, WITH OR WITHOUT SEIZURES","OMIM, phenotype",MIM_617710,http://purl.bioontology.org/ontology/OMIM/617710,0
MIM_617711,"EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 1","OMIM, phenotype",MIM_617711,http://purl.bioontology.org/ontology/OMIM/617711,0
MIM_617712,OOCYTE MATURATION DEFECT 3,"OMIM, phenotype",MIM_617712,http://purl.bioontology.org/ontology/OMIM/617712,0
MIM_617713,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 33,"OMIM, phenotype",MIM_617713,http://purl.bioontology.org/ontology/OMIM/617713,0
MIM_617717,AUDITORY NEUROPATHY AND OPTIC ATROPHY,"OMIM, phenotype",MIM_617717,http://purl.bioontology.org/ontology/OMIM/617717,0
MIM_617718,PLATELET ABNORMALITIES WITH EOSINOPHILIA AND IMMUNE-MEDIATED INFLAMMATORY DISEASE,"OMIM, phenotype",MIM_617718,http://purl.bioontology.org/ontology/OMIM/617718,0
MIM_617719,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 7","OMIM, phenotype",MIM_617719,http://purl.bioontology.org/ontology/OMIM/617719,0
MIM_617721,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IX","OMIM, phenotype",MIM_617721,http://purl.bioontology.org/ontology/OMIM/617721,0
MIM_617729,GALLOWAY-MOWAT SYNDROME 3,"OMIM, phenotype",MIM_617729,http://purl.bioontology.org/ontology/OMIM/617729,0
MIM_617730,GALLOWAY-MOWAT SYNDROME 4,"OMIM, phenotype",MIM_617730,http://purl.bioontology.org/ontology/OMIM/617730,0
MIM_617731,GALLOWAY-MOWAT SYNDROME 5,"OMIM, phenotype",MIM_617731,http://purl.bioontology.org/ontology/OMIM/617731,0
MIM_617732,"FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION","OMIM, phenotype",MIM_617732,http://purl.bioontology.org/ontology/OMIM/617732,0
MIM_617743,OOCYTE MATURATION DEFECT 4,"OMIM, phenotype",MIM_617743,http://purl.bioontology.org/ontology/OMIM/617743,0
MIM_617744,"IMMUNODEFICIENCY, DEVELOPMENTAL DELAY, AND HYPOHOMOCYSTEINEMIA","OMIM, phenotype",MIM_617744,http://purl.bioontology.org/ontology/OMIM/617744,0
MIM_617746,SWEENEY-COX SYNDROME,"OMIM, phenotype",MIM_617746,http://purl.bioontology.org/ontology/OMIM/617746,0
MIM_617749,ACTN3 DEFICIENCY,"OMIM, phenotype",MIM_617749,http://purl.bioontology.org/ontology/OMIM/617749,0
MIM_617751,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 48","OMIM, phenotype",MIM_617751,http://purl.bioontology.org/ontology/OMIM/617751,0
MIM_617752,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 49","OMIM, phenotype",MIM_617752,http://purl.bioontology.org/ontology/OMIM/617752,0
MIM_617755,NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL LIMB ANOMALIES,"OMIM, phenotype",MIM_617755,http://purl.bioontology.org/ontology/OMIM/617755,0
MIM_617756,ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 5,"OMIM, phenotype",MIM_617756,http://purl.bioontology.org/ontology/OMIM/617756,0
MIM_617757,JOUBERT SYNDROME 32,"OMIM, phenotype",MIM_617757,http://purl.bioontology.org/ontology/OMIM/617757,0
MIM_617760,"MYOPATHY, CENTRONUCLEAR, 6, WITH FIBER-TYPE DISPROPORTION","OMIM, phenotype",MIM_617760,http://purl.bioontology.org/ontology/OMIM/617760,0
MIM_617761,JOUBERT SYNDROME 31,"OMIM, phenotype",MIM_617761,http://purl.bioontology.org/ontology/OMIM/617761,0
MIM_617762,"LEUKODYSTROPHY, PROGRESSIVE, EARLY CHILDHOOD-ONSET","OMIM, phenotype",MIM_617762,http://purl.bioontology.org/ontology/OMIM/617762,0
MIM_617763,"SHORT STATURE, HEARING LOSS, RETINITIS PIGMENTOSA, AND DISTINCTIVE FACIES","OMIM, phenotype",MIM_617763,http://purl.bioontology.org/ontology/OMIM/617763,0
MIM_617765,"IMMUNODEFICIENCY, COMMON VARIABLE, 14","OMIM, phenotype",MIM_617765,http://purl.bioontology.org/ontology/OMIM/617765,0
MIM_617767,JOUBERT SYNDROME 33,"OMIM, phenotype",MIM_617767,http://purl.bioontology.org/ontology/OMIM/617767,0
MIM_617768,KLEEFSTRA SYNDROME 2,"OMIM, phenotype",MIM_617768,http://purl.bioontology.org/ontology/OMIM/617768,0
MIM_617769,SPINOCEREBELLAR ATAXIA 45,"OMIM, phenotype",MIM_617769,http://purl.bioontology.org/ontology/OMIM/617769,0
MIM_617770,SPINOCEREBELLAR ATAXIA 46,"OMIM, phenotype",MIM_617770,http://purl.bioontology.org/ontology/OMIM/617770,0
MIM_617771,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 57","OMIM, phenotype",MIM_617771,http://purl.bioontology.org/ontology/OMIM/617771,0
MIM_617772,"DEAFNESS, AUTOSOMAL DOMINANT 34, WITH OR WITHOUT INFLAMMATION","OMIM, phenotype",MIM_617772,http://purl.bioontology.org/ontology/OMIM/617772,0
MIM_617773,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 61","OMIM, phenotype",MIM_617773,http://purl.bioontology.org/ontology/OMIM/617773,0
MIM_617780,COMBINED IMMUNODEFICIENCY AND MEGALOBLASTIC ANEMIA WITH OR WITHOUT HYPERHOMOCYSTEINEMIA,"OMIM, phenotype",MIM_617780,http://purl.bioontology.org/ontology/OMIM/617780,0
MIM_617781,RETINITIS PIGMENTOSA 80,"OMIM, phenotype",MIM_617781,http://purl.bioontology.org/ontology/OMIM/617781,0
MIM_617783,"NEPHROTIC SYNDROME, TYPE 16","OMIM, phenotype",MIM_617783,http://purl.bioontology.org/ontology/OMIM/617783,0
MIM_617784,"FANCONI ANEMIA, COMPLEMENTATION GROUP W","OMIM, phenotype",MIM_617784,http://purl.bioontology.org/ontology/OMIM/617784,0
MIM_617787,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 50","OMIM, phenotype",MIM_617787,http://purl.bioontology.org/ontology/OMIM/617787,0
MIM_617788,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 51","OMIM, phenotype",MIM_617788,http://purl.bioontology.org/ontology/OMIM/617788,0
MIM_617796,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 52","OMIM, phenotype",MIM_617796,http://purl.bioontology.org/ontology/OMIM/617796,0
MIM_617798,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 53","OMIM, phenotype",MIM_617798,http://purl.bioontology.org/ontology/OMIM/617798,0
MIM_617799,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 54","OMIM, phenotype",MIM_617799,http://purl.bioontology.org/ontology/OMIM/617799,0
MIM_617800,"MICROCEPHALY 19, PRIMARY, AUTOSOMAL RECESSIVE","OMIM, phenotype",MIM_617800,http://purl.bioontology.org/ontology/OMIM/617800,0
MIM_617802,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, SEIZURES, AND CORTICAL ATROPHY","OMIM, phenotype",MIM_617802,http://purl.bioontology.org/ontology/OMIM/617802,0
MIM_617804,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE,"OMIM, phenotype",MIM_617804,http://purl.bioontology.org/ontology/OMIM/617804,0
MIM_617805,RENAL HYPODYSPLASIA/APLASIA 3,"OMIM, phenotype",MIM_617805,http://purl.bioontology.org/ontology/OMIM/617805,0
MIM_617807,"NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER","OMIM, phenotype",MIM_617807,http://purl.bioontology.org/ontology/OMIM/617807,0
MIM_617808,COFFIN-SIRIS SYNDROME 6,"OMIM, phenotype",MIM_617808,http://purl.bioontology.org/ontology/OMIM/617808,0
MIM_617809,GELEOPHYSIC DYSPLASIA 3,"OMIM, phenotype",MIM_617809,http://purl.bioontology.org/ontology/OMIM/617809,0
MIM_617810,GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 15,"OMIM, phenotype",MIM_617810,http://purl.bioontology.org/ontology/OMIM/617810,0
MIM_617816,GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 16,"OMIM, phenotype",MIM_617816,http://purl.bioontology.org/ontology/OMIM/617816,0
MIM_617820,"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL RECESSIVE","OMIM, phenotype",MIM_617820,http://purl.bioontology.org/ontology/OMIM/617820,0
MIM_617821,"EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE, 2","OMIM, phenotype",MIM_617821,http://purl.bioontology.org/ontology/OMIM/617821,0
MIM_617822,ALKURAYA-KUCINSKAS SYNDROME,"OMIM, phenotype",MIM_617822,http://purl.bioontology.org/ontology/OMIM/617822,0
MIM_617825,GLUCOCORTICOID DEFICIENCY 5,"OMIM, phenotype",MIM_617825,http://purl.bioontology.org/ontology/OMIM/617825,0
MIM_617827,IMMUNODEFICIENCY 55,"OMIM, phenotype",MIM_617827,http://purl.bioontology.org/ontology/OMIM/617827,0
MIM_617829,"EPILEPTIC ENCEPHALOPATHY, INFANTILE OR EARLY CHILDHOOD, 2","OMIM, phenotype",MIM_617829,http://purl.bioontology.org/ontology/OMIM/617829,0
MIM_617830,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 58","OMIM, phenotype",MIM_617830,http://purl.bioontology.org/ontology/OMIM/617830,0
MIM_617831,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 55, WITH SEIZURES","OMIM, phenotype",MIM_617831,http://purl.bioontology.org/ontology/OMIM/617831,0
MIM_617836,DEVELOPMENTAL DELAY AND SEIZURES WITH OR WITHOUT MOVEMENT ABNORMALITIES,"OMIM, phenotype",MIM_617836,http://purl.bioontology.org/ontology/OMIM/617836,0
MIM_617839,AMYOTROPHIC LATERAL SCLEROSIS 23,"OMIM, phenotype",MIM_617839,http://purl.bioontology.org/ontology/OMIM/617839,0
MIM_617854,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 56","OMIM, phenotype",MIM_617854,http://purl.bioontology.org/ontology/OMIM/617854,0
MIM_617862,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, EPILEPSY, AND BRAIN ATROPHY","OMIM, phenotype",MIM_617862,http://purl.bioontology.org/ontology/OMIM/617862,0
MIM_617864,NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT SEIZURES AND GAIT ABNORMALITIES,"OMIM, phenotype",MIM_617864,http://purl.bioontology.org/ontology/OMIM/617864,0
MIM_617865,"NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMAL GAIT, AND AUTISTIC FEATURES","OMIM, phenotype",MIM_617865,http://purl.bioontology.org/ontology/OMIM/617865,0
MIM_617866,SHORT-RIB THORACIC DYSPLASIA 18 WITH POLYDACTYLY,"OMIM, phenotype",MIM_617866,http://purl.bioontology.org/ontology/OMIM/617866,0
MIM_617871,RETINITIS PIGMENTOSA 81,"OMIM, phenotype",MIM_617871,http://purl.bioontology.org/ontology/OMIM/617871,0
MIM_617872,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 34,"OMIM, phenotype",MIM_617872,http://purl.bioontology.org/ontology/OMIM/617872,0
MIM_617873,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 35,"OMIM, phenotype",MIM_617873,http://purl.bioontology.org/ontology/OMIM/617873,0
MIM_617874,POLYCYSTIC LIVER DISEASE 3 WITH OR WITHOUT KIDNEY CYSTS,"OMIM, phenotype",MIM_617874,http://purl.bioontology.org/ontology/OMIM/617874,0
MIM_617875,POLYCYSTIC LIVER DISEASE 4 WITH OR WITHOUT KIDNEY CYSTS,"OMIM, phenotype",MIM_617875,http://purl.bioontology.org/ontology/OMIM/617875,0
MIM_617877,"SHORT STATURE, FACIAL DYSMORPHISM, AND SKELETAL ANOMALIES WITH OR WITHOUT CARDIAC ANOMALIES","OMIM, phenotype",MIM_617877,http://purl.bioontology.org/ontology/OMIM/617877,0
MIM_617879,LEBER CONGENITAL AMAUROSIS WITH EARLY-ONSET DEAFNESS,"OMIM, phenotype",MIM_617879,http://purl.bioontology.org/ontology/OMIM/617879,0
MIM_617882,"CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE G","OMIM, phenotype",MIM_617882,http://purl.bioontology.org/ontology/OMIM/617882,0
MIM_617883,"FANCONI ANEMIA, COMPLEMENTATION GROUP S","OMIM, phenotype",MIM_617883,http://purl.bioontology.org/ontology/OMIM/617883,0
MIM_617885,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 19,"OMIM, phenotype",MIM_617885,http://purl.bioontology.org/ontology/OMIM/617885,0
MIM_617892,"AMYOTROPHIC LATERAL SCLEROSIS, SUSCEPTIBILITY TO, 24","OMIM, phenotype",MIM_617892,http://purl.bioontology.org/ontology/OMIM/617892,0
MIM_617895,SHORT-RIB THORACIC DYSPLASIA 19 WITH OR WITHOUT POLYDACTYLY,"OMIM, phenotype",MIM_617895,http://purl.bioontology.org/ontology/OMIM/617895,0
MIM_617898,MULTIPLE SYNOSTOSES SYNDROME 4,"OMIM, phenotype",MIM_617898,http://purl.bioontology.org/ontology/OMIM/617898,0
MIM_617899,"LEUKODYSTROPHY, HYPOMYELINATING, 14","OMIM, phenotype",MIM_617899,http://purl.bioontology.org/ontology/OMIM/617899,0
MIM_617900,"ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED (HERPES-SPECIFIC), SUSCEPTIBILITY TO, 8","OMIM, phenotype",MIM_617900,http://purl.bioontology.org/ontology/OMIM/617900,0
MIM_617903,NEURODEVELOPMENTAL DISORDER WITH POOR LANGUAGE AND LOSS OF HAND SKILLS,"OMIM, phenotype",MIM_617903,http://purl.bioontology.org/ontology/OMIM/617903,0
MIM_617904,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 59","OMIM, phenotype",MIM_617904,http://purl.bioontology.org/ontology/OMIM/617904,0
MIM_617907,"ERYTHROCYTOSIS, FAMILIAL, 5","OMIM, phenotype",MIM_617907,http://purl.bioontology.org/ontology/OMIM/617907,0
MIM_617911,DIAMOND-BLACKFAN ANEMIA-LIKE,"OMIM, phenotype",MIM_617911,http://purl.bioontology.org/ontology/OMIM/617911,0
MIM_617912,"CONGENITAL HEART DEFECTS, MULTIPLE TYPES, 5","OMIM, phenotype",MIM_617912,http://purl.bioontology.org/ontology/OMIM/617912,0
MIM_617913,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, CATARACTS, AND RENAL ABNORMALITIES","OMIM, phenotype",MIM_617913,http://purl.bioontology.org/ontology/OMIM/617913,0
MIM_617914,"MICROCEPHALY 20, PRIMARY, AUTOSOMAL RECESSIVE","OMIM, phenotype",MIM_617914,http://purl.bioontology.org/ontology/OMIM/617914,0
MIM_617915,"HYPOTONIA, ATAXIA, DEVELOPMENTAL DELAY, AND TOOTH ENAMEL DEFECT SYNDROME","OMIM, phenotype",MIM_617915,http://purl.bioontology.org/ontology/OMIM/617915,0
MIM_617916,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 7,"OMIM, phenotype",MIM_617916,http://purl.bioontology.org/ontology/OMIM/617916,0
MIM_617917,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 8,"OMIM, phenotype",MIM_617917,http://purl.bioontology.org/ontology/OMIM/617917,0
MIM_617920,"AMYLOIDOSIS, PRIMARY LOCALIZED CUTANEOUS, 3","OMIM, phenotype",MIM_617920,http://purl.bioontology.org/ontology/OMIM/617920,0
MIM_617921,"AMYOTROPHIC LATERAL SCLEROSIS, SUSCEPTIBILITY TO, 25","OMIM, phenotype",MIM_617921,http://purl.bioontology.org/ontology/OMIM/617921,0
MIM_617924,"EPILEPSY, JUVENILE MYOCLONIC, SUSCEPTIBILITY TO, 10","OMIM, phenotype",MIM_617924,http://purl.bioontology.org/ontology/OMIM/617924,0
MIM_617925,SHORT-RIB THORACIC DYSPLASIA 20 WITH POLYDACTYLY,"OMIM, phenotype",MIM_617925,http://purl.bioontology.org/ontology/OMIM/617925,0
MIM_617926,OROFACIODIGITAL SYNDROME XVII,"OMIM, phenotype",MIM_617926,http://purl.bioontology.org/ontology/OMIM/617926,0
MIM_617927,OROFACIODIGITAL SYNDROME XVIII,"OMIM, phenotype",MIM_617927,http://purl.bioontology.org/ontology/OMIM/617927,0
MIM_617928,KERATOCONUS 9,"OMIM, phenotype",MIM_617928,http://purl.bioontology.org/ontology/OMIM/617928,0
MIM_617929,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 60","OMIM, phenotype",MIM_617929,http://purl.bioontology.org/ontology/OMIM/617929,0
MIM_617930,CHROMOSOME 1p35 DELETION SYNDROME,"OMIM, phenotype",MIM_617930,http://purl.bioontology.org/ontology/OMIM/617930,0
MIM_617931,SPINOCEREBELLAR ATAXIA 47,"OMIM, phenotype",MIM_617931,http://purl.bioontology.org/ontology/OMIM/617931,0
MIM_617933,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 61","OMIM, phenotype",MIM_617933,http://purl.bioontology.org/ontology/OMIM/617933,0
MIM_617935,"EPILEPSY, FAMILIAL FOCAL, WITH VARIABLE FOCI 4","OMIM, phenotype",MIM_617935,http://purl.bioontology.org/ontology/OMIM/617935,0
MIM_617936,BUTYRYLCHOLINESTERASE DEFICIENCY,"OMIM, phenotype",MIM_617936,http://purl.bioontology.org/ontology/OMIM/617936,0
MIM_617938,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 62","OMIM, phenotype",MIM_617938,http://purl.bioontology.org/ontology/OMIM/617938,0
MIM_617941,SHWACHMAN-DIAMOND SYNDROME 2,"OMIM, phenotype",MIM_617941,http://purl.bioontology.org/ontology/OMIM/617941,0
MIM_617948,ELLIPTOCYTOSIS 3,"OMIM, phenotype",MIM_617948,http://purl.bioontology.org/ontology/OMIM/617948,0
MIM_617950,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 36,"OMIM, phenotype",MIM_617950,http://purl.bioontology.org/ontology/OMIM/617950,0
MIM_617951,"LEUKODYSTROPHY, HYPOMYELINATING, 15","OMIM, phenotype",MIM_617951,http://purl.bioontology.org/ontology/OMIM/617951,0
MIM_617952,"OSTEOGENESIS IMPERFECTA, TYPE XVIII","OMIM, phenotype",MIM_617952,http://purl.bioontology.org/ontology/OMIM/617952,0
